"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3506","TC1500010778.hg.1","IL16","3603","interleukin 16",-0.395556693439897,6.66541714514645,-1.45642864564553,0.163439882540991,0.426004761070837,-5.75818418022796
"3507","TC1500010783.hg.1","SEMA4B","10509","semaphorin 4B",-0.826111497557466,6.66575211208845,-4.2323437998524,0.000557588067772529,0.0107167963897193,-0.435354343462675
"3508","TC1500010841.hg.1","CHRFAM7A","89832","CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion",-0.347409581684905,6.83994952829711,-1.49039060763184,0.154385857770593,0.414767477306687,-5.71183221553708
"3509","TC1500010850.hg.1","DPH6","89978","diphthamine biosynthesis 6",-0.273177079390879,5.19048249058528,-0.81713168611071,0.425122574723475,0.72609430904098,-6.46046235633743
"3510","TC1500010854.hg.1","GPR176","11245","G protein-coupled receptor 176",0.011365077590785,4.12804478811308,0.0421727586683043,0.966850831394608,0.993135801589636,-6.80194662801744
"3511","TC1500010864.hg.1","GATM","2628","glycine amidinotransferase",-0.0355590983800589,8.16078854220294,-0.152423012124676,0.880642196953768,0.96376422112578,-6.79073606511564
"3512","TC1500010866.hg.1","RAB27A","5873","RAB27A, member RAS oncogene family",-0.0137433762203916,6.27973919709132,-0.0562344900467213,0.955808636395286,0.990005725353973,-6.80122312757343
"3513","TC1500010870.hg.1","DNAAF4","161582","dynein axonemal assembly factor 4",-0.251931571633213,2.77538569380128,-1.10021706526859,0.286526597109181,0.59408737592199,-6.19160695713732
"3514","TC1500010877.hg.1","PARP16","54956","poly(ADP-ribose) polymerase family member 16",-0.178025400432206,4.37511663555701,-0.897292560261593,0.382056252622306,0.694266207197537,-6.39160791168145
"3515","TC1500010886.hg.1","CALML4","91860","calmodulin like 4",-0.0552344254185861,8.11441276747293,-0.262049322020144,0.796422548977723,0.931498655989019,-6.76704064775236
"3516","TC1500010887.hg.1","CLN6","54982","CLN6 transmembrane ER protein",-0.303444754753711,7.90378759654552,-1.05124948318936,0.307813672515728,0.615355847700363,-6.24315315617114
"3517","TC1500010890.hg.1","HEXA","3073","hexosaminidase subunit alpha",-0.0384972916958599,9.57474879785683,-0.161144183703661,0.873873522043596,0.96236220752137,-6.78930813017256
"3518","TC1500010893.hg.1","PTPN9","5780","protein tyrosine phosphatase non-receptor type 9",-0.493051229366674,7.80635155020708,-2.31860995394855,0.0330893959717339,0.156717875399869,-4.3637088883457
"3519","TC1500010923.hg.1","DET1","55070","DET1 partner of COP1 E3 ubiquitin ligase",-0.493305038314744,5.81566308999191,-1.89219294365115,0.0755697600521301,0.261613698476432,-5.10544407050049
"3520","TC1500010945.hg.1","LINS1","55180","lines homolog 1",-0.611566891371409,6.0274670881478,-2.49929730176211,0.0229448127562622,0.123009690609961,-4.0255384014289
"3521","TC1600006436.hg.1","SNRNP25","79622","small nuclear ribonucleoprotein U11/U12 subunit 25",-0.463596274059164,5.97047491284344,-2.05435599044456,0.0555976377248503,0.214428191458373,-4.83380757879469
"3522","TC1600006446.hg.1","HBA1","3039","hemoglobin subunit alpha 1",-0.196042540727391,6.03625915445372,-0.636402179143694,0.532964123712343,0.799964297159939,-6.59359507735396
"3523","TC1600006483.hg.1","MSLN","10232","mesothelin",0.370167846452314,4.39923350371236,0.963812375393958,0.348609471141882,0.657062662077853,-6.33003985405447
"3524","TC1600006561.hg.1","MAPK8IP3","23162","mitogen-activated protein kinase 8 interacting protein 3",-0.281888709381494,7.3622951226335,-1.47879019373328,0.157430681404649,0.418278413540706,-5.72775724646225
"3525","TC1600006577.hg.1","RNF151","146310","ring finger protein 151",0.397891001725942,4.59419712135176,1.40555698422054,0.177813096524116,0.448600361165416,-5.82605577332509
"3526","TC1600006585.hg.1","SLC9A3R2","9351","SLC9A3 regulator 2",-0.477593100497732,5.83860303010427,-1.90955809943203,0.0731604485647104,0.256921302313676,-5.07703057932837
"3527","TC1600006610.hg.1","CCNF","899","cyclin F",-1.0937097503792,4.10714025739913,-3.54760013042499,0.00246492124731872,0.0280528629424577,-1.89367449744802
"3528","TC1600006636.hg.1","PRSS21","10942","serine protease 21",-0.0617040017127364,4.43612036099953,-0.257349032457652,0.799988929586852,0.932917603687386,-6.76831217786724
"3529","TC1600006652.hg.1","TNFRSF12A","51330","TNF receptor superfamily member 12A",-0.902411434049883,7.75164580780908,-4.94657424059018,0.000121473604192417,0.0034308886257273,1.07448194511481
"3530","TC1600006658.hg.1","IL32","9235","interleukin 32",0.500051750447707,4.85241441360524,2.02373016004225,0.0589581745032769,0.221477320065372,-4.88616104512257
"3531","TC1600006737.hg.1","VASN","114990","vasorin",0.308103922129522,4.3474684304899,0.961190910541807,0.349888088127577,0.65747733233547,-6.33254107716774
"3532","TC1600006760.hg.1","UBN1","29855","ubinuclein 1",-0.525026972169764,7.94188092627121,-3.20808219590534,0.00514106593698766,0.0455323468836077,-2.6061749497763
"3533","TC1600006870.hg.1","ATF7IP2","80063","activating transcription factor 7 interacting protein 2",1.00963680157277,6.66179849716446,3.49364126623526,0.00277134779275052,0.0304191539716123,-2.00772414448239
"3534","TC1600006888.hg.1","CIITA","4261","class II major histocompatibility complex transactivator",-0.29144436721789,6.73929978896117,-0.991776533063471,0.335171468414588,0.64520768145365,-6.30297993145512
"3535","TC1600006926.hg.1","SNN","8303","stannin",0.216926087675708,8.1906916919784,0.945575822205026,0.357571458776662,0.666239339120473,-6.34731327566795
"3536","TC1600007103.hg.1","CLEC19A","728276","C-type lectin domain containing 19A",0.18424763464351,3.88801557683509,0.708195987163768,0.488391555835711,0.773697962277921,-6.54443814278706
"3537","TC1600007112.hg.1","CCP110","9738","centriolar coiled-coil protein 110",-0.278696133867796,5.28542723627774,-0.974071172166719,0.343636891086283,0.65207950819814,-6.32019302766391
"3538","TC1600007116.hg.1","IQCK","124152","IQ motif containing K",-0.156741399116125,5.12910315278936,-0.612856529889044,0.54805803342445,0.810603153385498,-6.60862828945204
"3539","TC1600007130.hg.1","ACSM5","54988","acyl-CoA synthetase medium chain family member 5",0.187228192776311,3.80970394732936,0.695916749814655,0.495856889024559,0.776933715552701,-6.55319771622154
"3540","TC1600007143.hg.1","LYRM1","57149","LYR motif containing 1",0.654956250935137,6.70555114405267,2.8772256527809,0.0104306125037373,0.0742159709943334,-3.28372645292039
"3541","TC1600007147.hg.1","TMEM159","57146","transmembrane protein 159",-0.197462178455257,7.03749232633985,-0.744853343004913,0.466502438603976,0.756284974994009,-6.51743161021791
"3542","TC1600007169.hg.1","METTL9","51108","methyltransferase like 9",-0.266942316326101,7.48099734079659,-1.557434403099,0.137730968022895,0.384319183061475,-5.61794600549726
"3543","TC1600007191.hg.1","EEF2K","29904","eukaryotic elongation factor 2 kinase",-0.727382640691332,6.64134842001712,-3.73049605138939,0.0016563028634458,0.0215115221633628,-1.50555034673187
"3544","TC1600007210.hg.1","HS3ST2","9956","heparan sulfate-glucosamine 3-sulfotransferase 2",-0.758199324393967,5.53402740944499,-1.32224525472033,0.203548118904688,0.482759393860271,-5.9330557331541
"3545","TC1600007235.hg.1","PLK1","5347","polo like kinase 1",-0.464422863035669,6.65514417110467,-1.68897236654778,0.109424100322058,0.331276099798544,-5.42492485311593
"3546","TC1600007240.hg.1","PRKCB","5579","protein kinase C beta",-0.325373983872036,8.2035749684889,-1.84182419698612,0.0829614030003071,0.277967680262841,-5.18689939744027
"3547","TC1600007255.hg.1","RBBP6","5930","RB binding protein 6, ubiquitin ligase",0.668536960298038,10.3784807830977,4.36859918575398,0.000415663905087773,0.00870057282002314,-0.14517913021085
"3548","TC1600007315.hg.1","IL21R","50615","interleukin 21 receptor",-0.795866520937131,3.19391476037854,-2.36044024214956,0.0304228633868449,0.148179498641289,-4.28652839501965
"3549","TC1600007345.hg.1","APOBR","55911","apolipoprotein B receptor",-0.204298558174268,5.5368129837525,-0.73587524069107,0.47180806795555,0.760408827686189,-6.52416428251904
"3550","TC1600007373.hg.1","CD19","930","CD19 molecule",-0.0859490102039491,3.56060028216775,-0.331850759330479,0.744045686551475,0.911510082017041,-6.74547729567629
"3551","TC1600007425.hg.1","KIF22","3835","kinesin family member 22",0.0620787445201003,6.10676391795779,0.254995088855142,0.801776717808497,0.934125491977807,-6.76894038968602
"3552","TC1600007470.hg.1","ITGAL","3683","integrin subunit alpha L",-0.153972235053764,7.40313423190306,-0.406620130004741,0.689344703289376,0.884876711659766,-6.7168382793235
"3553","TC1600007489.hg.1","RNF40","9810","ring finger protein 40",-0.49402983340994,7.27141407836469,-2.4244694032216,0.0267277585914303,0.136647878361485,-4.16706792022902
"3554","TC1600007505.hg.1","HSD3B7","80270","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",-0.0898271674003528,6.2684595350686,-0.528922922293597,0.603676047220729,0.844568744045128,-6.65778571252952
"3555","TC1600007511.hg.1","ZNF646","9726","zinc finger protein 646",-0.21760243714181,6.84128136307146,-1.03043413452533,0.317200332309342,0.624424963560082,-6.26444190726548
"3556","TC1600007531.hg.1","ITGAX","3687","integrin subunit alpha X",-0.435938478297418,9.31645061645869,-2.22770052430287,0.0396516584888552,0.175421663916311,-4.52895874820972
"3557","TC1600007557.hg.1","ZNF267","10308","zinc finger protein 267",0.477600957236062,10.2692429815265,3.02625581353431,0.00759566746470893,0.0593307448508124,-2.98113898168242
"3558","TC1600007718.hg.1","ORC6","23594","origin recognition complex subunit 6",-0.143292239886465,3.930882198381,-0.612946667241323,0.547999814430246,0.810603153385498,-6.60857177186241
"3559","TC1600007803.hg.1","CNEP1R1","255919","CTD nuclear envelope phosphatase 1 regulatory subunit 1",-0.20815481537073,6.96924766651221,-1.0508670456182,0.30798430810464,0.615355847700363,-6.24354766205408
"3560","TC1600007806.hg.1","HEATR3","55027","HEAT repeat containing 3",-0.305295351704698,7.35805713599484,-1.26714541445091,0.222135441201087,0.50937196219972,-6.00090325455195
"3561","TC1600007814.hg.1","ADCY7","113","adenylate cyclase 7",-0.100424541747416,7.01295689655057,-0.407560607652813,0.688667041756148,0.884876711659766,-6.71644176877111
"3562","TC1600007819.hg.1","NKD1","85407","NKD inhibitor of WNT signaling pathway 1",0.168466537482405,4.24537032491112,0.679524907981443,0.505925239420511,0.782713997660591,-6.56466546961066
"3563","TC1600007893.hg.1","FTO","79068","FTO alpha-ketoglutarate dependent dioxygenase",-0.267485927759514,7.21758150155132,-1.07432804424403,0.297642515444171,0.604915865077467,-6.21911403598433
"3564","TC1600007957.hg.1","MT2A","4502","metallothionein 2A",0.0950807092909827,11.0318645356012,0.271449783068167,0.789303839211297,0.927434605312497,-6.76442915630189
"3565","TC1600007958.hg.1","MT1L","4500","metallothionein 1L, pseudogene",0.0125613125611928,9.05859449692102,0.0363589159996942,0.971418400279222,0.994443205179208,-6.80218535678885
"3566","TC1600007959.hg.1","MT1E","4493","metallothionein 1E",-0.408824823602906,8.61976682443138,-0.831343485669533,0.417268733258981,0.719574943470024,-6.44868651536713
"3567","TC1600007960.hg.1","MT1M","4499","metallothionein 1M",-0.00382266813767718,6.67110360394606,-0.0102051881016751,0.991976018356244,0.999598054610744,-6.80282215679572
"3568","TC1600007962.hg.1","MT1A","4489","metallothionein 1A",0.15363371028649,9.30985433989666,0.41550944585009,0.682950428950073,0.883126331996991,-6.71305463279273
"3569","TC1600007964.hg.1","MT1B","4490","metallothionein 1B",0.129151318771166,9.57758914052765,0.314699991334599,0.756807274348505,0.916478769877719,-6.75124011970421
"3570","TC1600007965.hg.1","MT1F","4494","metallothionein 1F",-0.221173551111554,7.68757875993282,-0.629746790416752,0.537207225500433,0.802950586808005,-6.597899178244
"3571","TC1600007966.hg.1","MT1H","4496","metallothionein 1H",0.0152827609407291,6.63726762161516,0.0407509328116015,0.967967766901684,0.993135801589636,-6.80200827577733
"3572","TC1600007967.hg.1","MT1IP","644314","metallothionein 1I, pseudogene",0.0257570274785657,4.29848338881944,0.0932108672951048,0.92682239423232,0.977913317659411,-6.79833450581967
"3573","TC1600007985.hg.1","CETP","1071","cholesteryl ester transfer protein",0.186991999757097,4.00161260495477,0.653891068496984,0.521902842364088,0.791637446821089,-6.58207952603303
"3574","TC1600007986.hg.1","NLRC5","84166","NLR family CARD domain containing 5",0.551018625158957,5.25976173017192,2.00382639731099,0.0612395740684171,0.227899884935873,-4.91992964888135
"3575","TC1600007988.hg.1","CPNE2","221184","copine 2",-0.252422350419462,8.34773146998369,-1.45026105741839,0.165130065768659,0.428505582431613,-5.76651308864987
"3576","TC1600007997.hg.1","CCL22","6367","C-C motif chemokine ligand 22",0.0645664705966311,3.59534923988455,0.265172499316817,0.794055369228674,0.930919886172416,-6.76618313811828
"3577","TC1600008005.hg.1","ADGRG1","9289","adhesion G protein-coupled receptor G1",-1.1770335513329,4.83758391053952,-3.58261780644854,0.00228434071964931,0.0267875094010522,-1.81953419026758
"3578","TC1600008034.hg.1","NDRG4","65009","NDRG family member 4",-0.283131221921059,4.64505373228249,-0.726703629736781,0.477265313854745,0.764681056304109,-6.53096298634854
"3579","TC1600008119.hg.1","CDH5","1003","cadherin 5",0.169080571736688,4.23674631120395,0.598599920686527,0.557308010828996,0.817173379601111,-6.61746725545919
"3580","TC1600008159.hg.1","HSD11B2","3291","hydroxysteroid 11-beta dehydrogenase 2",0.494122422732309,3.96730928093393,1.92545960885544,0.0710144878710537,0.250524834591562,-5.05086586279564
"3581","TC1600008166.hg.1","CTCF","10664","CCCTC-binding factor",-0.560333227109145,7.4712703019264,-3.59562906366691,0.00222065364391071,0.0263070784618783,-1.79196325690688
"3582","TC1600008169.hg.1","PARD6A","50855","par-6 family cell polarity regulator alpha",-0.288471439550883,3.41068363208596,-1.17930504334429,0.25446878430129,0.552342740807674,-6.10409378688338
"3583","TC1600008174.hg.1","THAP11","57215","THAP domain containing 11",-0.416251657376554,5.69725248626398,-1.55636122079249,0.137985207665655,0.384796798258468,-5.61947334344408
"3584","TC1600008189.hg.1","PLA2G15","23659","phospholipase A2 group XV",-0.622832376177623,8.30245819550397,-2.05760786115119,0.0552512096579726,0.213804179729097,-4.82822097265471
"3585","TC1600008214.hg.1","TANGO6","79613","transport and golgi organization 6 homolog",-0.620191150210688,4.77384702328726,-2.78460424695645,0.0126834613333192,0.0838122007921817,-3.469216500959
"3586","TC1600008231.hg.1","NFAT5","10725","nuclear factor of activated T cells 5",0.559417926436931,9.30086326740244,3.08446757820777,0.00670578734427283,0.0544933455766171,-2.86172388551365
"3587","TC1600008301.hg.1","CALB2","794","calbindin 2",0.407245157526564,3.58013061970234,0.816025898029811,0.425737588668398,0.726487865417889,-6.46137074849924
"3588","TC1600008427.hg.1","ZNRF1","84937","zinc and ring finger 1",0.130118102725613,6.49720888473036,0.614078644081185,0.547268963387133,0.810603153385498,-6.60786132723237
"3589","TC1600008496.hg.1","NUDT7","283927","nudix hydrolase 7",-0.467188530422658,4.11115701527876,-1.73337662677717,0.101070584644972,0.314622948975478,-5.35724528351807
"3590","TC1600008567.hg.1","CENPN","55839","centromere protein N",-0.272536516237939,6.67464927364583,-1.28686433693661,0.215336416632689,0.499218359280587,-5.97689416571655
"3591","TC1600008638.hg.1","DNAAF1","123872","dynein axonemal assembly factor 1",1.38410466993851,6.75576275098708,5.16296510278596,7.72751598202252e-05,0.00252069394568509,1.52420127555188
"3592","TC1600008675.hg.1","KIAA0513","9764","KIAA0513",-0.793721827036201,7.73675383207693,-3.41997951113456,0.00325155891153018,0.0335439217777457,-2.16299047269284
"3593","TC1600008779.hg.1","JPH3","57338","junctophilin 3",-0.0408678062603505,3.64881862748154,-0.13581634820274,0.893556837144364,0.966936199535736,-6.79323603891274
"3594","TC1600008799.hg.1","BANP","54971","BTG3 associated nuclear protein",0.0200964690630201,9.88092102980095,0.132088179896846,0.896460522210163,0.968234790349865,-6.79375777372202
"3595","TC1600008851.hg.1","TRAPPC2L","51693","trafficking protein particle complex 2 like",-0.388245506302826,6.3640779170181,-1.81060590524519,0.0878568181053874,0.287802532860081,-5.23665284929499
"3596","TC1600008878.hg.1","LOC100287036","100287036","uncharacterized LOC100287036",0.857336073776747,4.3026478350338,4.48033525776222,0.000326980848262439,0.00742438867231184,0.0922329796371653
"3597","TC1600008928.hg.1","NPRL3","8131","NPR3 like, GATOR1 complex subunit",-0.157793185891913,6.78998080181352,-0.724055594506979,0.478847915004557,0.765363541166704,-6.53291101813157
"3598","TC1600008932.hg.1","LUC7L","55692","LUC7 like",-0.0154710271301353,6.86793269611487,-0.0768069546010021,0.939671069338408,0.982518373177315,-6.79979228091208
"3599","TC1600008943.hg.1","TMEM8A","58986","transmembrane protein 8A",-0.358598941826225,7.59825089197132,-1.67073568916199,0.113023507414713,0.338194371023869,-5.45236019691103
"3600","TC1600008973.hg.1","FBXL16","146330","F-box and leucine rich repeat protein 16",0.624595602303554,3.41383810790449,2.85104450647531,0.011024874199541,0.0776082695139175,-3.33637194605069
"3601","TC1600009074.hg.1","MSRB1","51734","methionine sulfoxide reductase B1",-0.514300818692331,7.64492695798799,-2.66265049398684,0.0163727328538618,0.0986196340430273,-3.71000672032367
"3602","TC1600009076.hg.1","RPL3L","6123","ribosomal protein L3 like",0.0424832190554465,5.4641370651153,0.177607610344011,0.861123739102453,0.957677109129066,-6.78639675713096
"3603","TC1600009182.hg.1","ZNF200","7752","zinc finger protein 200",0.114779054190502,5.5229322254345,0.408135160238356,0.688253181612609,0.884876711659766,-6.7161990922928
"3604","TC1600009185.hg.1","MEFV","4210","MEFV innate immuity regulator, pyrin",0.333432613894453,6.1871094586375,1.54928210760468,0.139672156577609,0.387402053453583,-5.62952848904606
"3605","TC1600009260.hg.1","EEF2KMT","196483","eukaryotic elongation factor 2 lysine methyltransferase",-0.590001259161637,5.90141743236289,-2.60486059755177,0.018460621692041,0.105863134782388,-3.82260491282143
"3606","TC1600009362.hg.1","EMP2","2013","epithelial membrane protein 2",0.116078583435542,6.33839323580773,0.321572611920019,0.751684551773242,0.916199076923101,-6.74896711264396
"3607","TC1600009375.hg.1","TVP23A","780776","trans-golgi network vesicle protein 23 homolog A",0.718114576987416,3.55773659155805,2.22164839398183,0.040128715727998,0.176520618473017,-4.53983441397147
"3608","TC1600009395.hg.1","SOCS1","8651","suppressor of cytokine signaling 1",0.734240486245116,6.16686261167286,3.41649268297493,0.00327623003644325,0.0335867741648444,-2.17032668684289
"3609","TC1600009514.hg.1","RRN3","54700","RRN3 homolog, RNA polymerase I transcription factor",-0.206031994413802,8.64636549263096,-1.21049673916987,0.242599549778898,0.534596153461396,-6.06816244833527
"3610","TC1600009580.hg.1","XYLT1","64131","xylosyltransferase 1",0.262653703424351,8.15935494023323,0.967381558611384,0.346873812820536,0.656339665434936,-6.32662457932225
"3611","TC1600009620.hg.1","SMG1","23049","SMG1 nonsense mediated mRNA decay associated PI3K related kinase",0.229054088722764,8.38911882314061,1.4785791987328,0.157486518397019,0.418278413540706,-5.72804601427094
"3612","TC1600009642.hg.1","GDE1","51573","glycerophosphodiester phosphodiesterase 1",-0.309942437348564,7.53735751277691,-1.3895993758191,0.182527705795416,0.454308615391922,-5.84695419448893
"3613","TC1600009646.hg.1","KNOP1","400506","lysine rich nucleolar protein 1",-0.538402028569658,6.03845600747959,-2.76775909875424,0.0131407611414631,0.0856090092929076,-3.50271843567759
"3614","TC1600009677.hg.1","CRYM","1428","crystallin mu",-0.0525217971383274,4.5376612376058,-0.202957017219257,0.841570514970754,0.94991908351596,-6.7813629517907
"3615","TC1600009683.hg.1","IGSF6","10261","immunoglobulin superfamily member 6",-0.147103259554903,10.3690985349584,-0.790615408037346,0.440025775300499,0.736568633272844,-6.48193130392793
"3616","TC1600009722.hg.1","USP31","57478","ubiquitin specific peptidase 31",-0.430965919268935,5.63631466013488,-1.90186906607203,0.0742186895538469,0.259066292398959,-5.08963230747121
"3617","TC1600009731.hg.1","COG7","91949","component of oligomeric golgi complex 7",-0.0428919947515656,6.92263373678134,-0.279028361023766,0.783578684783742,0.925573891792462,-6.7622573771225
"3618","TC1600009737.hg.1","GGA2","23062","golgi associated, gamma adaptin ear containing, ARF binding protein 2",-0.548143871356691,7.41747817365199,-3.12297427043653,0.00617402831975673,0.0515281066254292,-2.78239278747276
"3619","TC1600009746.hg.1","PALB2","79728","partner and localizer of BRCA2",-0.590189540313302,7.1877409201415,-3.42221123328141,0.00323586499954363,0.0334565327631386,-2.15829430806011
"3620","TC1600009749.hg.1","ERN2","10595","endoplasmic reticulum to nucleus signaling 2",0.298529163911438,4.1440805193527,1.20993096155806,0.242811003595156,0.534807688375065,-6.06882122718673
"3621","TC1600009791.hg.1","ZKSCAN2","342357","zinc finger with KRAB and SCAN domains 2",-0.215245698014885,5.10665149521876,-0.871928875268082,0.395357828813588,0.703263234663803,-6.41403130168009
"3622","TC1600009864.hg.1","IL27","246778","interleukin 27",1.05086488028724,4.51910601886923,3.48584724901646,0.00281863146077189,0.0305594038978958,-2.02417701527862
"3623","TC1600009865.hg.1","NUPR1","26471","nuclear protein 1, transcriptional regulator",-0.0661785069283791,8.22652965488733,-0.142005608790573,0.888739782068441,0.966936199535736,-6.79233789777451
"3624","TC1600009868.hg.1","SULT1A2","6799","sulfotransferase family 1A member 2",-0.0206994538075245,6.45681311925948,-0.0680298019587669,0.946553212000118,0.98541488282936,-6.80045683965589
"3625","TC1600009870.hg.1","SULT1A1","6817","sulfotransferase family 1A member 1",-0.260205550891598,7.62979562663286,-0.683583735691583,0.503421307920039,0.780601239039099,-6.56184998659457
"3626","TC1600009916.hg.1","NPIPB11","728888","nuclear pore complex interacting protein family member B11",0.119054218677828,9.86350227937756,0.744379925337841,0.466781301812688,0.756284974994009,-6.51778853558456
"3627","TC1600009942.hg.1","CDIPT","10423","CDP-diacylglycerol--inositol 3-phosphatidyltransferase",-0.377265344226779,7.71888456520733,-1.90866021288064,0.0732833276034477,0.257157858681189,-5.07850383233195
"3628","TC1600009952.hg.1","YPEL3","83719","yippee like 3",-0.233508254701615,7.31933523197972,-1.0555052396389,0.305919443898709,0.612805880586882,-6.23875461588524
"3629","TC1600009954.hg.1","MAPK3","5595","mitogen-activated protein kinase 3",-0.209759058460419,7.95603895872588,-1.14139723890618,0.2694799331402,0.571703350445341,-6.14668887571519
"3630","TC1600009958.hg.1","NPIPB13","613037","nuclear pore complex interacting protein family, member B13",0.0902672750646403,10.0306602942868,0.574139505248324,0.573369299867694,0.827393933117072,-6.63216745233042
"3631","TC1600009966.hg.1","DCTPP1","79077","dCTP pyrophosphatase 1",-0.337256334209716,6.98997755150095,-1.74380169126336,0.0991914692231778,0.311472399868586,-5.34117798562312
"3632","TC1600010007.hg.1","PRSS36","146547","serine protease 36",0.112906809506713,4.34351777651503,0.407951798781763,0.688385248987234,0.884876711659766,-6.71627657594937
"3633","TC1600010011.hg.1","PYCARD","29108","PYD and CARD domain containing",-0.199326214680406,8.24460974511191,-0.96301182227293,0.348999596592089,0.657062662077853,-6.33080433437271
"3634","TC1600010023.hg.1","ZNF843","283933","zinc finger protein 843",0.559632039643621,4.07665942886076,2.61254271604809,0.0181691180128605,0.105199193294462,-3.8076960930511
"3635","TC1600010168.hg.1","SHCBP1","79801","SHC binding and spindle associated 1",-0.334883663935423,5.88875507607004,-1.5257599992881,0.145402046027869,0.398050991253599,-5.66269147953628
"3636","TC1600010171.hg.1","VPS35","55737","VPS35 retromer complex component",-0.330795981456363,8.80347278106881,-2.16806850290478,0.0445889472553146,0.188962491936521,-4.63540596313992
"3637","TC1600010174.hg.1","MYLK3","91807","myosin light chain kinase 3",0.766505927095836,4.31168123662391,3.48317886736607,0.00283500298699958,0.0305594038978958,-2.02980859679336
"3638","TC1600010181.hg.1","NETO2","81831","neuropilin and tolloid like 2",0.108259362572475,8.07296125777028,0.512552426834611,0.614839265257658,0.850891985860016,-6.66655997683544
"3639","TC1600010215.hg.1","ABCC12","94160","ATP binding cassette subfamily C member 12",-0.123607350652312,4.08104011236623,-0.463157246481588,0.649107694431557,0.86697429083246,-6.69141040842523
"3640","TC1600010227.hg.1","N4BP1","9683","NEDD4 binding protein 1",0.602538177812733,10.8357313375049,2.82757114711262,0.0115853990854224,0.0797378433338434,-3.38343197275829
"3641","TC1600010276.hg.1","SNX20","124460","sorting nexin 20",0.176875613213045,6.33007129715679,0.603271423142409,0.554267933800252,0.814679816006682,-6.61459290932796
"3642","TC1600010341.hg.1","AKTIP","64400","AKT interacting protein",-0.0800696598247788,5.20666832949948,-0.288233420951667,0.776641992533648,0.925573891792462,-6.7595398274254
"3643","TC1600010375.hg.1","CRNDE","643911","colorectal neoplasia differentially expressed",-0.524083246548824,4.48903059225853,-1.3025062144567,0.210060205791548,0.490739399682152,-5.9576329274198
"3644","TC1600010394.hg.1","CES1","1066","carboxylesterase 1",0.213211867442104,6.67007591431909,0.476763710780321,0.639582509585916,0.862710012930099,-6.68480932212367
"3645","TC1600010409.hg.1","BBS2","583","Bardet-Biedl syndrome 2",-0.40943102146289,4.79477524735269,-1.38441530842395,0.18408088057483,0.456271336700961,-5.85370261705562
"3646","TC1600010421.hg.1","MT1G","4495","metallothionein 1G",-0.115754950421152,9.02578214330347,-0.360034490251352,0.723241670755386,0.902493377946915,-6.73535241095967
"3647","TC1600010470.hg.1","ZNF319","57567","zinc finger protein 319",-0.387761584123069,6.68120340540726,-2.04816458536029,0.0562626726119279,0.215705700269874,-4.84442960306991
"3648","TC1600010500.hg.1","GOT2","2806","glutamic-oxaloacetic transaminase 2",-0.36219990156712,7.13923887218933,-1.44680575513717,0.166083214944328,0.429775112638061,-5.77116722955569
"3649","TC1600010561.hg.1","CDH11","1009","cadherin 11",0.194007845495083,4.14923952985063,0.452699436758411,0.656471535473073,0.871282565132171,-6.69635729256287
"3650","TC1600010599.hg.1","NAE1","8883","NEDD8 activating enzyme E1 subunit 1",0.0618728726598938,4.58245874872664,0.320528006187945,0.752462419981912,0.916199076923101,-6.74931572538229
"3651","TC1600010602.hg.1","CDH16","1014","cadherin 16",1.08359135580139,5.50109938580236,3.4682796489496,0.00292816529203441,0.0311083982401454,-2.06124106389344
"3652","TC1600010603.hg.1","RRAD","6236","RRAD, Ras related glycolysis inhibitor and calcium channel regulator",0.74993720103037,8.24881801439184,2.28250780527341,0.0355642760824328,0.163588606567854,-4.42974965678976
"3653","TC1600010627.hg.1","TPPP3","51673","tubulin polymerization promoting protein family member 3",0.318593448071849,4.06460831590718,0.981325101094055,0.340150738244293,0.649635193733878,-6.31317420839275
"3654","TC1600010732.hg.1","NQO1","1728","NAD(P)H quinone dehydrogenase 1",-1.08773011657129,6.14372671730194,-4.62495062276503,0.000240017689546115,0.00581105046533619,0.398527186724587
"3655","TC1600010734.hg.1","NOB1","28987","NIN1 (RPN12) binding protein 1 homolog",-0.210863416521131,7.94534173413262,-0.905073898924432,0.378036059339825,0.691077628802353,-6.38461145128048
"3656","TC1600010751.hg.1","EXOSC6","118460","exosome component 6",0.0450762933779441,5.95472916446516,0.182562214907255,0.857294280744588,0.956154928671821,-6.78546539701591
"3657","TC1600010752.hg.1","AARS","16","alanyl-tRNA synthetase",-0.438707867950989,8.06727858738586,-1.85522435542464,0.0809349802866378,0.274323661146223,-5.16536996158675
"3658","TC1600010765.hg.1","COG4","25839","component of oligomeric golgi complex 4",-0.119161459830728,5.35788241020842,-0.440694314749024,0.664969945384405,0.874592387108987,-6.70190012266934
"3659","TC1600010792.hg.1","PHLPP2","23035","PH domain and leucine rich repeat protein phosphatase 2",-0.409533610057809,6.67741131955402,-1.76303067656065,0.0958050350364086,0.30415964516014,-5.31136723923709
"3660","TC1600010837.hg.1","C16orf47","388289","chromosome 16 open reading frame 47",-0.01234424577614,3.7090394530426,-0.0509706410055689,0.959941198069596,0.992289138464264,-6.80151816788178
